EpThisIter,ev_tdlam_before,surrgain,EpisodesSoFar,EpLenMean,TimeElapsed,TimestepsSoFar,meankl,optimgain,EpRewMean,entloss,entropy
8,-1.4452896,0.2988661,11873,28.9,2322.8167338371277,386635,0.012390943,0.2988661,0.0006256495064202448,0.0,39.2505
8,0.04036337,0.4145854,11881,30.2,2324.4532256126404,386902,0.011846976,0.4145854,0.0007853873776245193,0.0,39.271255
8,-0.08259928,0.42456657,11889,29.9,2325.9049322605133,387164,0.014851042,0.42456657,0.0007371084033466204,0.0,39.327404
8,0.09113634,0.17098604,11897,31.15,2327.4041850566864,387428,0.0041447477,0.17098604,0.0007358818085145027,0.0,39.304733
8,-0.6968117,0.21638092,11905,32.35,2328.9799637794495,387706,0.004345848,0.21638092,0.0007387809324154707,0.0,39.288967
8,-1.7409203,0.23479867,11913,33.275,2330.459257364273,387966,0.0054078074,0.23479867,0.0006976813913724377,0.0,39.29865
9,-0.259408,0.4264642,11922,31.875,2332.285868167877,388228,0.014153392,0.4264642,0.0005583380427821881,0.0,39.332684
6,-0.9971721,0.38655877,11928,33.275,2334.1450793743134,388471,0.014658918,0.38655877,0.00044167046234606943,0.0,39.34706
8,-1.2085927,0.21008928,11936,33.25,2335.900868177414,388716,0.0038695508,0.21008928,0.000400897534393199,0.0,39.375607
7,-2.5912018,0.3074885,11943,33.55,2337.7958664894104,388971,0.014601791,0.3074885,0.00029264304228241686,0.0,39.406918
9,-1.1850297,0.21087074,11952,33.175,2339.5161793231964,389255,0.004778632,0.21087074,0.00032178712180994015,0.0,39.360836
8,-0.0048003197,0.37037843,11960,33.95,2341.270136833191,389513,0.0112493895,0.37037843,0.0004725333061710027,0.0,39.280956
7,0.06520921,0.40054786,11967,34.55,2342.9645092487335,389818,0.013291163,0.40054786,0.0007613076271120575,0.0,39.204
8,-0.3644879,0.41954568,11975,35.3,2344.524139404297,390087,0.012836842,0.41954568,0.000800806630762149,0.0,39.17294
7,-2.5887384,0.47875017,11982,35.325,2346.312936782837,390333,0.014910301,0.47875017,0.0008094048073702531,0.0,39.202374
8,-8.119681,0.47181064,11990,34.15,2348.0777175426483,390583,0.014084918,0.47181064,0.0008622604570081508,0.0,39.22652
7,-0.14007962,0.42562234,11997,35.825,2349.941795349121,390837,0.013644422,0.42562234,0.000838437087083434,0.0,39.247074
9,-1.2752151,0.1823972,12006,33.625,2351.784605741501,391113,0.0040673506,0.1823972,0.0005651271818277225,0.0,39.219395
7,-2.5224614,0.37224978,12013,33.475,2353.4141573905945,391369,0.012290427,0.37224978,0.0005176109149703263,0.0,39.23978
9,-0.21240795,0.43779838,12022,31.975,2354.9998259544373,391612,0.013123702,0.43779838,0.0006867610354665283,0.0,39.247044
7,-1.562042,0.1811381,12029,33.2,2356.6668491363525,391866,0.0045109414,0.1811381,0.0007154217304257913,0.0,39.275406
9,-0.6683887,0.32856762,12038,31.65,2358.3712372779846,392152,0.014492699,0.32856762,0.0005934268137150779,0.0,39.226894
8,-0.2670858,0.17646441,12046,32.725,2360.2097461223602,392422,0.004288337,0.17646441,0.0005777556753608684,0.0,39.230137
7,-0.22909236,0.16284743,12053,32.85,2361.6091713905334,392683,0.0037545476,0.16284743,0.0006899970843352118,0.0,39.20389
8,-6.1069136,0.74321973,12061,34.05,2363.1408491134644,392950,0.0142247435,0.74321973,0.0004610233768237511,0.0,39.217587
9,0.104693055,0.34760576,12070,32.025,2364.5546820163727,393192,0.01281997,0.34760576,0.0005922320998184682,0.0,39.254818
7,-0.19821835,0.36181822,12077,33.075,2365.947350025177,393457,0.012953207,0.36181822,0.0006611232784173692,0.0,39.28415
8,-2.090158,0.33393028,12085,33.525,2367.4949872493744,393722,0.014130585,0.33393028,0.0005735541535758871,0.0,39.262775
8,-0.13113892,0.39479998,12093,32.7,2369.054426908493,393991,0.014752604,0.39479998,0.000566888704639658,0.0,39.2857
6,-0.5277748,0.40271044,12099,33.2,2370.538929462433,394235,0.013383231,0.40271044,0.0006625485410156047,0.0,39.30685
8,-1.360352,0.18936135,12107,33.725,2371.9656524658203,394480,0.0040637865,0.18936135,0.0005614541196297167,0.0,39.321568
7,0.12879598,0.3590873,12114,33.775,2373.4571919441223,394704,0.012459267,0.3590873,0.0005723166795638529,0.0,39.33314
9,0.16397601,0.37637854,12123,32.6,2375.0122718811035,394968,0.012224618,0.37637854,0.0007062759820704023,0.0,39.286777
10,-2.3653796,0.38568404,12133,31.65,2376.5608155727386,395257,0.013305498,0.38568404,0.0005779152002240955,0.0,39.272305
10,-1.5948229,0.3987816,12143,29.575,2377.9383583068848,395513,0.014834656,0.3987816,0.0005149520392302284,0.0,39.298527
8,-3.1434274,0.18937197,12151,29.825,2379.4151265621185,395791,0.003976887,0.18937197,0.0004960367646714905,0.0,39.295105
8,-0.11533558,0.30384308,12159,30.575,2380.9484972953796,396042,0.01354735,0.30384308,0.000413732883399471,0.0,39.304394
8,-0.1727997,0.3799647,12167,30.25,2382.4484992027283,396303,0.013605071,0.3799647,0.0004950817635572389,0.0,39.233738
7,-0.15357077,0.326905,12174,31.25,2383.8932440280914,396536,0.013857134,0.326905,0.0005826612627029661,0.0,39.234528
9,-1.9944975,0.47360894,12183,31.75,2385.3674902915955,396783,0.012588265,0.47360894,0.0005637925287411054,0.0,39.252384
8,-0.1546433,0.37113613,12191,30.975,2387.041762113571,397030,0.012307348,0.37113613,0.0007059298725045973,0.0,39.312046
10,0.12625885,0.314666,12201,29.325,2388.4713792800903,397285,0.014300501,0.314666,0.0009488680871565802,0.0,39.29159
9,-0.28629375,0.16516201,12210,29.05,2389.9426465034485,397562,0.0037620026,0.16516201,0.0008840550887827033,0.0,39.259583
7,-0.36218214,0.38960382,12217,28.9,2391.4490263462067,397792,0.0139303785,0.38960382,0.0008760253297082378,0.0,39.306973
10,-1.6120272,0.6140294,12227,29.775,2393.0485002994537,398093,0.013545221,0.6140294,0.0008393889833949701,0.0,39.387325
7,-0.107340574,0.43059313,12234,30.875,2394.6235489845276,398337,0.013723156,0.43059313,0.0006980824927704623,0.0,39.469303
9,-0.06666911,0.4074879,12243,30.675,2396.164375782013,398580,0.01204546,0.4074879,0.0006741729194354744,0.0,39.49458
7,-1.0241146,0.4707,12250,31.475,2397.79212975502,398821,0.014144165,0.4707,0.0006301317708833377,0.0,39.451
10,-0.39876854,0.3892019,12260,28.825,2399.3848922252655,399070,0.014539052,0.3892019,0.0006369496394512432,0.0,39.488987
10,-0.112648726,0.36101925,12270,28.5,2401.0345690250397,399358,0.012489041,0.36101925,0.00060292042662109,0.0,39.44518
7,-1.7231221,0.17872469,12277,29.45,2402.615235567093,399607,0.0042221784,0.17872469,0.00038324455476438274,0.0,39.381214
9,-0.45063972,0.3832734,12286,29.875,2403.9456264972687,399867,0.014567767,0.3832734,0.0005463067135861269,0.0,39.355923
8,-1.6319764,0.20070556,12294,30.4,2405.3908438682556,400136,0.0042372453,0.20070556,0.0005248501207606394,0.0,39.33032
8,-0.5014347,0.3522042,12302,31.45,2407.03751039505,400386,0.013015803,0.3522042,0.0005736482797489146,0.0,39.356327
10,-0.06918228,0.33358043,12312,29.8,2408.608915090561,400640,0.014780616,0.33358043,0.0006410377619644905,0.0,39.37739
9,-0.34200156,0.36081326,12321,29.25,2410.004943370819,400901,0.012017811,0.36081326,0.0006556548349309533,0.0,39.38917
9,-0.10921228,0.46286035,12330,29.325,2411.4157757759094,401190,0.011824307,0.46286035,0.0007420286347466856,0.0,39.421207
9,-0.12080932,0.4683469,12339,28.7,2412.8104655742645,401455,0.01404589,0.4683469,0.0008006275443846114,0.0,39.402027
9,-0.15972948,0.17404944,12348,30.0,2414.2062423229218,401732,0.0042043175,0.17404944,0.0009701944771896776,0.0,39.4066
9,0.14477712,0.40403062,12357,29.05,2415.6201770305634,401974,0.012522257,0.40403062,0.0010496507061404615,0.0,39.412247
11,0.051554024,0.30118692,12368,28.525,2417.0448961257935,402248,0.012302556,0.30118692,0.001130658493727369,0.0,39.346195
10,-0.4451784,0.25281683,12378,26.925,2418.514299631119,402495,0.0055700904,0.25281683,0.0010097620553134125,0.0,39.358585
7,-2.4971633,0.38444594,12385,27.975,2419.9692018032074,402768,0.0143738035,0.38444594,0.000939984922513026,0.0,39.338455
9,-0.046902537,0.47870255,12394,29.0,2421.444380760193,403060,0.0117994165,0.47870255,0.0008547669212816234,0.0,39.33753
9,-1.2083614,0.19498686,12403,29.775,2423.004982471466,403318,0.003812668,0.19498686,0.0007354251427159809,0.0,39.299168
8,-0.43353343,0.37305796,12411,31.3,2424.4293642044067,403578,0.013477658,0.37305796,0.00048238477999549694,0.0,39.258682
8,-0.7051271,0.21614102,12419,32.225,2425.875424146652,403834,0.004025915,0.21614102,0.0005586010118808661,0.0,39.200153
7,-0.9214585,0.18371046,12426,31.4,2427.343686103821,404087,0.0041498756,0.18371046,0.0005273726777915361,0.0,39.217525
10,-0.16667283,0.16966829,12436,31.25,2428.7373175621033,404362,0.00379566,0.16966829,0.0005304643669663395,0.0,39.16795
7,-0.21061397,0.4367151,12443,32.175,2430.1380286216736,404605,0.014634406,0.4367151,0.0005163518510239874,0.0,39.190975
9,-0.84923315,0.16476226,12452,31.475,2431.5909259319305,404876,0.0072197495,0.16476226,0.000527695774222308,0.0,39.192226
7,-0.08477509,0.30376834,12459,32.225,2432.993087053299,405123,0.0118015185,0.30376834,0.0005023394031570471,0.0,39.200397
8,-0.2507019,0.38622868,12467,30.775,2434.3831939697266,405344,0.013093669,0.38622868,0.0004919610260763445,0.0,39.191517
8,-1.5271628,0.3880065,12475,31.425,2435.7890372276306,405586,0.013237549,0.3880065,0.0003961439799882966,0.0,39.17544
10,0.04591322,0.5127517,12485,29.15,2437.2549302577972,405839,0.012135095,0.5127517,0.0005123067854941972,0.0,39.164837
7,0.30094606,0.31905064,12492,30.325,2438.681124687195,406089,0.011996862,0.31905064,0.0007467749404732205,0.0,39.15355
6,-0.36521327,0.18078145,12498,30.45,2440.0574111938477,406312,0.0042902646,0.18078145,0.000853369219746046,0.0,39.17659
8,-0.8077085,0.39602682,12506,31.7,2441.443909406662,406585,0.014102528,0.39602682,0.0008028385821984938,0.0,39.158955
11,-0.07710421,0.29962033,12517,30.65,2442.8558745384216,406854,0.013116516,0.29962033,0.000962616565175382,0.0,39.1431
9,-1.2283762,0.3680107,12526,30.6,2444.261349916458,407107,0.0131854825,0.3680107,0.0008879529511167071,0.0,39.11313
6,-0.43763435,0.17676735,12532,30.775,2445.8461771011353,407320,0.0038372688,0.17676735,0.0006736858791327213,0.0,39.118927
9,0.02959305,1.0436119,12541,29.6,2447.4937732219696,407577,0.01133493,1.0436119,0.0007616526413055926,0.0,39.122288
8,-0.21036577,0.19777165,12549,29.45,2448.9811959266663,407839,0.0040824246,0.19777165,0.0006434905626737585,0.0,39.129776
7,-2.9167943,0.38647613,12556,31.775,2450.3139441013336,408100,0.013894608,0.38647613,0.0006668253406293487,0.0,39.100742
7,-0.2092402,0.18821058,12563,32.65,2451.750547170639,408331,0.0038317814,0.18821058,0.0006667237925218679,0.0,39.127224
9,-0.24220371,0.45170325,12572,31.525,2453.2371203899384,408581,0.012588655,0.45170325,0.0006147151752485794,0.0,39.094936
7,0.16440219,0.38125336,12579,33.175,2454.682759284973,408842,0.012245113,0.38125336,0.0008245444086763233,0.0,39.12943
8,-0.024984837,0.35040045,12587,33.225,2456.2077798843384,409120,0.0140318405,0.35040045,0.0007515308427768535,0.0,39.10989
6,-1.2668462,0.17432019,12593,33.65,2457.6876368522644,409312,0.004083854,0.17432019,0.0006518904148071377,0.0,39.192173
8,-0.031538963,0.17882214,12601,32.525,2459.9573595523834,409562,0.0041054385,0.17882214,0.0008927519334621534,0.0,39.218136
10,-0.30082655,0.41618007,12611,31.25,2461.3612027168274,409807,0.014413981,0.41618007,0.0008527183127629307,0.0,39.245068
9,-0.37911952,0.1974237,12620,29.325,2462.7496144771576,410063,0.0044462737,0.1974237,0.0006648424397200072,0.0,39.270878
9,0.040624678,0.48349154,12629,28.075,2464.2036838531494,410312,0.010554854,0.48349154,0.0008516817532550805,0.0,39.309727
7,-2.6782198,0.4420338,12636,29.0,2465.6981749534607,410569,0.014565941,0.4420338,0.0007856442883449062,0.0,39.34453
9,-3.0429087,0.21077782,12645,30.325,2467.1170711517334,410863,0.0037460723,0.21077782,0.0006393467888001602,0.0,39.32846
7,-3.6558824,0.39522997,12652,31.325,2468.4931468963623,411109,0.01211721,0.39522997,0.0008513306230048935,0.0,39.277584
7,-6.5861053,0.21987486,12659,32.825,2469.890263080597,411352,0.0048714364,0.21987486,0.0007592155768300436,0.0,39.276394
9,-0.66175544,0.28143686,12668,32.975,2471.4144814014435,411610,0.0045648185,0.28143686,0.0005187679852752603,0.0,39.291943
9,0.038521826,0.28460076,12677,31.425,2472.9485194683075,411887,0.011058601,0.28460076,0.0008705562727006087,0.0,39.30572
8,-0.12118256,0.36759704,12685,32.725,2474.411865711212,412172,0.014225908,0.36759704,0.0010250565943903376,0.0,39.300503
7,-1.7075794,0.54806924,12692,32.925,2475.9646751880646,412426,0.014519454,0.54806924,0.000797915165776996,0.0,39.31281
9,-0.37812138,0.2523073,12701,30.875,2477.5225472450256,412669,0.0043304097,0.2523073,0.0008171999478731945,0.0,39.293095
7,-0.04114759,0.45328712,12708,33.7,2479.03240776062,412958,0.011807049,0.45328712,0.0008193494863205765,0.0,39.262894
9,-0.6027554,0.45481563,12717,33.45,2480.521652698517,413225,0.014068984,0.45481563,0.0006212526439367063,0.0,39.284164
10,0.027572632,0.32634473,12727,31.05,2482.1555938720703,413475,0.011716804,0.32634473,0.0007207431409737696,0.0,39.25644
8,-0.0024707317,0.1781032,12735,30.55,2483.7727570533752,413725,0.00410023,0.1781032,0.0008249002904403124,0.0,39.246914
8,-0.026867867,0.15409747,12743,30.35,2485.3006513118744,413961,0.00410381,0.15409747,0.0009373033473602717,0.0,39.244305
10,-0.76229644,0.21829078,12753,27.45,2486.70654630661,414208,0.003923839,0.21829078,0.0008299551453871146,0.0,39.26093
9,-0.103646755,0.17406134,12762,28.0,2488.119039773941,414472,0.004137719,0.17406134,0.0008499223081651064,0.0,39.27798
9,-1.5387082,0.3856004,12771,28.625,2489.489048719406,414740,0.012595907,0.3856004,0.0006628144928098615,0.0,39.238796
9,-0.05218339,0.22481124,12780,28.1,2491.004645586014,415004,0.004171016,0.22481124,0.000468145996757986,0.0,39.206676
11,-0.20289707,0.42000267,12791,27.95,2492.479400873184,415281,0.013272028,0.42000267,0.0005378155478995069,0.0,39.21671
8,-5.3091526,0.6570242,12799,27.875,2493.96733379364,415522,0.007858685,0.6570242,0.0004360947245956759,0.0,39.22696
9,-2.3872278,0.1712327,12808,28.675,2495.5203053951263,415791,0.0037796092,0.1712327,0.00047827766290500263,0.0,39.204227
8,-5.7328315,0.21075353,12816,29.375,2497.0177743434906,416069,0.0038192235,0.21075353,0.0003378667522465196,0.0,39.146397
8,0.087153256,0.5168528,12824,30.625,2498.4416394233704,416329,0.013306403,0.5168528,0.0005833728152966173,0.0,39.15948
6,-4.3648534,0.41849238,12830,33.475,2499.910500764847,416595,0.013391646,0.41849238,0.0005983676266139713,0.0,39.187534
10,0.0022985935,0.1563575,12840,33.425,2501.3555686473846,416882,0.0055798152,0.1563575,0.0007718775601871904,0.0,39.18973
10,0.017999053,0.45057654,12850,32.85,2502.722851037979,417167,0.012933328,0.45057654,0.0008994841409242637,0.0,39.204517
9,-1.850415,0.3340599,12859,31.275,2504.1309077739716,417442,0.0124394605,0.3340599,0.0008782434096403514,0.0,39.22479
6,-3.0627131,0.39149314,12865,31.875,2505.5254225730896,417644,0.012514562,0.39149314,0.0005951166084948844,0.0,39.20314
7,-0.29282045,0.38447922,12872,30.775,2507.0850808620453,417891,0.012495746,0.38447922,0.0006732770659249783,0.0,39.235004
7,-0.3484801,0.19632855,12879,31.5,2508.5212428569794,418113,0.0041870363,0.19632855,0.0005467121842101032,0.0,39.249424
8,-0.7952672,0.37040272,12887,32.2,2509.9921238422394,418377,0.013338036,0.37040272,0.00041534246136277055,0.0,39.24405
7,-1.6999316,0.37683666,12894,34.35,2511.66063785553,418651,0.0139536895,0.37683666,0.0003901528741703415,0.0,39.253727
8,-0.003431797,0.3824551,12902,34.425,2513.0840401649475,418890,0.013057584,0.3824551,0.000487844816426263,0.0,39.260746
9,-1.1460459,0.4542546,12911,32.275,2514.7278203964233,419154,0.013617407,0.4542546,0.0004183415323678398,0.0,39.281796
9,-0.7971165,0.3481963,12920,31.525,2516.2750613689423,419405,0.012935903,0.3481963,0.0003713693456330404,0.0,39.31873
9,-0.5341284,0.22540939,12929,30.875,2517.689885377884,419672,0.0044938894,0.22540939,0.00042914342707011906,0.0,39.336147
8,-0.23588967,0.38733864,12937,29.8,2519.142996788025,419926,0.012882051,0.38733864,0.0003493887982901185,0.0,39.342514
8,-3.522232,0.2373502,12945,30.05,2520.5093710422516,420175,0.00452427,0.2373502,0.00029133233151392297,0.0,39.28168
7,-3.1004257,0.3127019,12952,32.2,2521.9575896263123,420466,0.0050016805,0.3127019,0.00047426090387416356,0.0,39.316593
6,-5.564366,0.34976292,12958,33.95,2523.4795966148376,420707,0.013908232,0.34976292,0.00045765408893606586,0.0,39.384365
9,-4.509506,0.6311308,12967,33.55,2524.9492609500885,420963,0.014114913,0.6311308,0.0006703224846863727,0.0,39.347507
8,-7.940077,0.18623625,12975,33.675,2526.5304758548737,421209,0.0037866859,0.18623625,0.0006099528772793986,0.0,39.31708
8,-2.942217,0.1976684,12983,34.525,2528.2071084976196,421493,0.005354756,0.1976684,0.0006308239782903657,0.0,39.281765
7,-1.3085897,0.19364381,12990,34.1,2529.7823679447174,421749,0.0043830974,0.19364381,0.00047557058342762254,0.0,39.28522
7,-2.8372233,0.40529156,12997,33.7,2531.2064061164856,422028,0.014572937,0.40529156,0.0004943464691735441,0.0,39.33241
11,-0.28250468,0.3708287,13008,33.0,2532.6472907066345,422310,0.013937666,0.3708287,0.000360820092066337,0.0,39.388077
7,-0.25659943,0.3889753,13015,34.075,2534.2486703395844,422572,0.013663944,0.3889753,0.0004249494760126274,0.0,39.3971
7,0.05640632,0.37697655,13022,34.425,2535.836285352707,422821,0.0118949115,0.37697655,0.0009161244554784806,0.0,39.379726
6,-4.169327,0.40363246,13028,34.475,2537.4289531707764,423033,0.013925657,0.40363246,0.0009441720421376056,0.0,39.373104
9,-0.39379632,0.2967034,13037,32.025,2538.9546859264374,423309,0.0145538235,0.2967034,0.0009866032422635473,0.0,39.291134
8,-4.627965,0.2685526,13045,33.15,2540.474327325821,423561,0.004229879,0.2685526,0.0009472594840933404,0.0,39.2393
7,0.035967827,0.4135791,13052,33.975,2542.0155940055847,423795,0.012139341,0.4135791,0.0010977744904116205,0.0,39.217075
7,-1.6566312,0.19515832,13059,34.15,2543.44735622406,424036,0.004091304,0.19515832,0.0009354018441595644,0.0,39.2348
7,-0.14512289,0.3970072,13066,33.875,2544.9429092407227,424285,0.014366508,0.3970072,0.00053362646884744,0.0,39.188248
8,-2.9434824,0.83537924,13074,32.7,2546.3916223049164,424532,0.013049902,0.83537924,0.0004943111477049112,0.0,39.24152
8,-1.731097,0.3484028,13082,33.275,2547.901859998703,424784,0.012659485,0.3484028,0.0005464198738036604,0.0,39.203934
10,-0.050624847,0.35885665,13092,31.25,2549.252418279648,425045,0.014240626,0.35885665,0.0005653264943430677,0.0,39.210144
7,-0.64679694,0.315911,13099,31.375,2550.6888909339905,425291,0.013257202,0.315911,0.0006105728495338162,0.0,39.18451
9,-2.4046676,0.5303243,13108,30.225,2552.1311140060425,425545,0.014339514,0.5303243,0.0006873684068772958,0.0,39.167408
7,-0.06974697,0.1924955,13115,31.45,2553.6114530563354,425812,0.0039430247,0.1924955,0.0009196450284731544,0.0,39.160126
9,-0.34041595,0.36671197,13124,31.175,2555.021475791931,426075,0.01142535,0.36671197,0.0010235791775674058,0.0,39.20973
9,-0.26383293,0.4449533,13133,32.175,2556.457266330719,426357,0.0145736355,0.4449533,0.0009354174521963059,0.0,39.24387
9,0.08123487,0.45237994,13142,32.325,2557.9251556396484,426655,0.012687344,0.45237994,0.000986418348443895,0.0,39.19488
10,-3.8713999,0.29922667,13152,29.575,2559.3208105564117,426914,0.0047574546,0.29922667,0.0010861268542375721,0.0,39.190113
9,-3.9689474,0.4514714,13161,29.65,2560.8482151031494,427194,0.012207484,0.4514714,0.0007345212055890925,0.0,39.221012
7,-0.4797424,0.15412013,13168,30.35,2562.3087508678436,427434,0.003971573,0.15412013,0.0006238414894769206,0.0,39.232662
9,-6.4776325,0.22769852,13177,29.25,2563.7724311351776,427696,0.004001501,0.22769852,0.0004951508114444776,0.0,39.247684
9,-1.5255618,0.31757516,13186,29.75,2565.2804844379425,427935,0.012666538,0.31757516,0.0006030186654559691,0.0,39.27863
9,-0.11735678,0.3607573,13195,29.825,2566.7992930412292,428207,0.011981772,0.3607573,0.0007174778857596955,0.0,39.262875
9,-3.6035671,0.1651943,13204,29.4,2568.3956785202026,428461,0.0038793879,0.1651943,0.0006554512325082573,0.0,39.254307
9,-0.19751632,0.3970242,13213,28.825,2569.87344622612,428717,0.0140163,0.3970242,0.0007613571007091004,0.0,39.273148
7,-3.9454951,0.25708276,13220,29.3,2571.3241095542908,428963,0.004426872,0.25708276,0.000551254089832427,0.0,39.305084
8,0.014372051,0.18252002,13228,30.05,2573.019849538803,429207,0.0038095142,0.18252002,0.0005654473400487069,0.0,39.291138
10,-0.15980256,0.36704075,13238,28.825,2574.5976028442383,429448,0.011683751,0.36704075,0.0007147839791614692,0.0,39.286663
9,0.019544363,0.42441916,13247,28.75,2575.952748775482,429689,0.014827577,0.42441916,0.0010376590920572546,0.0,39.309605
9,-0.78851855,0.16656265,13256,27.225,2577.4057676792145,429951,0.0062659625,0.16656265,0.0010531911272316972,0.0,39.283504
8,-0.5753912,0.17586085,13264,27.0,2578.8862850666046,430199,0.0040431526,0.17586085,0.0011517305971837136,0.0,39.293316
7,-1.2196317,0.30331007,13271,29.4,2580.3660187721252,430453,0.0059243357,0.30331007,0.000957760439426487,0.0,39.3134
9,-3.453536,0.22649887,13280,30.55,2581.770958662033,430730,0.0037399342,0.22649887,0.0005227173212739901,0.0,39.271152
7,-0.25779152,0.60047543,13287,32.45,2583.212414741516,430987,0.013389533,0.60047543,0.0005569383946880033,0.0,39.301743
9,0.15453506,0.1765924,13296,32.275,2584.7701461315155,431242,0.0037723177,0.1765924,0.0005917987421247033,0.0,39.315536
8,-0.10040867,0.3610943,13304,32.075,2586.8705773353577,431482,0.012166135,0.3610943,0.0006945825472755822,0.0,39.333378
8,-7.5490065,0.23517428,13312,30.925,2588.935834646225,431734,0.004132481,0.23517428,0.0006484478132873059,0.0,39.284176
8,-0.09939873,0.867287,13320,31.2,2590.899673938751,431978,0.014258556,0.867287,0.0008973672718931424,0.0,39.29053
9,-0.08346677,0.4618845,13329,29.45,2592.3762488365173,432209,0.012258409,0.4618845,0.000905725920526178,0.0,39.268017
9,-0.013667583,0.4403047,13338,29.15,2593.749132156372,432464,0.01242541,0.4403047,0.001071788081046327,0.0,39.23871
9,-0.6766571,0.18141283,13347,29.55,2595.2409060001373,432732,0.0041013565,0.18141283,0.0010698152152024743,0.0,39.180042
9,-1.9099119,0.23754615,13356,28.6,2596.9031507968903,432997,0.004490507,0.23754615,0.0010778041609593508,0.0,39.180088
9,-0.48629725,0.16077898,13365,28.775,2598.4020981788635,433256,0.0039769555,0.16077898,0.0009440160775984561,0.0,39.201138
7,-0.53966653,0.19446188,13372,30.575,2599.871922492981,433520,0.006437274,0.19446188,0.0008075092503152557,0.0,39.200245
8,-10.632643,0.20253709,13380,31.2,2601.383558034897,433776,0.0074922084,0.20253709,0.0005376293083971452,0.0,39.170574
6,-0.043766618,0.384277,13386,33.125,2602.9151651859283,433998,0.01344684,0.384277,0.000572918214123082,0.0,39.19376
8,0.11700821,0.38468933,13394,33.4,2604.325898170471,434239,0.013418445,0.38468933,0.0006637164779339209,0.0,39.17487
9,-0.1671722,0.35632712,13403,32.25,2605.7251875400543,434502,0.014253403,0.35632712,0.0007227794107765755,0.0,39.139294
9,-0.021254063,0.74625146,13412,30.625,2607.1727209091187,434745,0.012262572,0.74625146,0.0008876032699890264,0.0,39.16009
10,-1.8325362,0.36912692,13422,28.0,2608.5762372016907,434976,0.012464918,0.36912692,0.0008737816938218991,0.0,39.157444
8,-0.7200767,0.2189897,13430,27.0,2610.7403502464294,435220,0.0041281832,0.2189897,0.0008600481959890012,0.0,39.17383
9,0.06046462,0.3312462,13439,27.175,2612.244071483612,435468,0.0128785465,0.3312462,0.000704261089580682,0.0,39.049526
8,0.24208379,0.4019362,13447,28.2,2613.761182785034,435738,0.012317009,0.4019362,0.0007718415505930746,0.0,39.039494
7,-0.9965756,0.1901156,13454,29.525,2615.2043244838715,435970,0.00394852,0.1901156,0.000725234091589019,0.0,39.03564
10,-0.44779205,0.41548336,13464,29.675,2616.698121070862,436241,0.014165906,0.41548336,0.0008382037794617207,0.0,39.007023
6,-8.523351,0.20510381,13470,31.8,2618.1558356285095,436492,0.0046138996,0.20510381,0.0007985941078971576,0.0,38.991608
7,-1.4100215,0.22348982,13477,33.825,2619.633287191391,436725,0.006411322,0.22348982,0.0007597677355281684,0.0,38.989773
9,-0.30287373,0.42984962,13486,31.725,2621.0719220638275,436971,0.013861585,0.42984962,0.0004584597191369485,0.0,39.008297
6,-1.8394046,0.37487274,13492,32.85,2622.509751558304,437210,0.013193313,0.37487274,0.000481381325323456,0.0,38.98496
8,-0.8953767,0.41548514,13500,33.525,2623.97128200531,437462,0.013183063,0.41548514,0.0005000711719421795,0.0,39.017246
11,-0.025583625,0.40652144,13511,30.25,2625.4017794132233,437729,0.013086955,0.40652144,0.0007648419592584494,0.0,38.99692
8,-0.17007303,0.49142087,13519,29.675,2626.9201600551605,437974,0.011381048,0.49142087,0.0011858941713072553,0.0,39.076107
9,-0.5591551,0.16434637,13528,29.35,2628.4437053203583,438238,0.0041861804,0.16434637,0.0012185073321943532,0.0,39.10233
9,-0.15140784,0.36515525,13537,27.925,2629.9326157569885,438471,0.011795476,0.36515525,0.0012788033228692726,0.0,39.11731
9,0.013190448,0.31606573,13546,27.85,2631.4461863040924,438729,0.013787315,0.31606573,0.001323001189595559,0.0,39.097965
8,0.05026108,0.39180765,13554,29.55,2632.9700167179108,438990,0.011736458,0.39180765,0.001456563744954457,0.0,39.12267
7,-0.33659792,0.30678666,13561,30.1,2634.5022382736206,439236,0.0046903966,0.30678666,0.001297095803012451,0.0,39.13516
10,-1.2226589,0.24869418,13571,29.725,2636.035265684128,439497,0.0129644945,0.24869418,0.0013059452165589476,0.0,39.122105
8,-1.7438185,0.3783694,13579,30.4,2637.4198927879333,439753,0.014401251,0.3783694,0.0010967763577621505,0.0,39.13306
8,-1.4930351,0.49472,13587,30.675,2638.7770936489105,439992,0.014670634,0.49472,0.0008083203551134809,0.0,39.162777
9,-0.027549028,0.3504832,13596,29.1,2640.2605826854706,440249,0.013701895,0.3504832,0.0005147360243498045,0.0,39.130352
8,0.09620637,0.5366918,13604,29.2,2641.7603480815887,440491,0.010556955,0.5366918,0.0007988218359093297,0.0,39.129124
8,-0.12413192,0.20145576,13612,31.125,2643.120614051819,440783,0.0038879046,0.20145576,0.0009268526568282618,0.0,39.10227
8,-3.792676,0.48170155,13620,31.275,2644.5668613910675,441032,0.01488264,0.48170155,0.0009431982981227049,0.0,39.041378
8,-0.2201109,0.27334175,13628,30.725,2646.2289531230927,441243,0.0045747035,0.27334175,0.00120858543865216,0.0,39.07819
10,-0.56050766,0.34656814,13638,30.125,2647.6719999313354,441522,0.0131333,0.34656814,0.001200460965984731,0.0,39.03097
